laser_white,infrared_white,actual_white,laser_red,infrared_red,actual_red,laser_dark_red,infrared_dark_red,actual_dark_red,laser_glowing_red,infrared_glowing_red,actual_glowing_red,laser_mirror,infrared_mirror,actual_mirror
70.71379916191988,51.21921479923609,0.2922636103151863,71.08538875080515,51.83853050195369,0.2893982808022923,70.89239280866491,27.275306139703247,0.2893982808022923,70.98163327992364,51.665604517460615,0.2893982808022923,70.65329255215869,39.884944878234485,0.2893982808022923
70.43156560985513,50.74882557698652,0.29512893982808025,70.80315572203935,51.36814208672277,0.2922636103151863,70.61016046936821,26.569725331543935,0.2922636103151863,70.69940005740033,51.195215796501344,0.2922636103151863,70.3710574887205,39.30659741894152,0.2922636103151863
70.1493321484706,50.27843650599291,0.2979942693409742,70.52092264013632,50.89775358397517,0.29512893982808025,70.32792816046187,25.86414459469013,0.29512893982808025,70.41716682779506,50.7248270678937,0.29512893982808025,70.08882241638776,38.72824993586813,0.29512893982808025
69.86709877445635,49.80804758012328,0.3008595988538682,70.23868950979701,50.42736500213625,0.2979942693409742,70.04569587421614,25.158563909180277,0.2979942693409742,70.13493359975107,50.254438346268756,0.2979942693409742,69.80658732650838,38.14990241118306,0.2979942693409742
69.58486548339069,49.33765879140193,0.3037249283667622,69.95645633669979,49.95697635123083,0.3008595988538682,69.76346360237457,24.452983253830517,0.3008595988538682,69.85270038200545,49.78404964633524,0.3008595988538682,69.52435221063212,37.571554827570544,0.3008595988538682
69.30263226979795,48.86727013011662,0.30659025787965616,69.67422312740868,49.48658764271999,0.3037249283667622,69.48123133629957,23.74740260660958,0.3037249283667622,69.57046718322836,49.31366098260893,0.3037249283667622,69.24211706067022,36.99320716855764,0.3037249283667622
69.0203991272264,48.396881584958905,0.30945558739255014,69.39198988926348,49.0161988893088,0.30659025787965616,69.19899906712723,23.041821945033124,0.30659025787965616,69.28823401186146,48.84327236914249,0.30659025787965616,68.95988186904995,36.41485941882854,0.30659025787965616
68.73816604834582,47.926493143196694,0.3123209169054441,69.10975663025431,48.545810104728524,0.30945558739255014,68.91676678592846,22.33624124657293,0.30945558739255014,69.00600087595872,48.37288381925996,0.30945558739255014,68.67764662886198,35.83651156452359,0.30945558739255014
68.45593302506254,47.45610479087554,0.3151862464183381,68.82752335888226,48.07542130349728,0.3123209169054441,68.63453448387332,21.630660489071442,0.3123209169054441,68.72376778303185,47.902495345301766,0.3123209169054441,68.39541133399693,35.25816359351365,0.3123209169054441
68.17370004865049,46.985716513045006,0.3180515759312321,68.54529008400864,47.60503250066217,0.3151862464183381,68.352302152396,20.9250796511555,0.3151862464183381,68.44153473990401,47.43210695838327,0.3151862464183381,68.11317597926956,34.679815495647034,0.3151862464183381
67.89146710989587,46.51532829400743,0.3209169054441261,68.2630568146958,47.13464371152938,0.3180515759312321,68.07006978335659,20.219498712640338,0.3180515759312321,68.15930175257448,46.96171866817438,0.3180515759312321,67.83094056052667,34.10146726296278,0.3180515759312321
67.60923419925274,46.044940117583245,0.3237822349570201,67.98082356004177,46.66425495138478,0.3209169054441261,67.78783736919752,19.51391765491769,0.3209169054441261,67.87706882609643,46.491330482701784,0.3209169054441261,67.5487050747373,33.523118889865245,0.3209169054441261
67.32700130700687,45.57455196738921,0.32664756446991405,67.69859032901242,46.19386623521211,0.3237822349570201,67.50560490309084,18.80833646131902,0.3237822349570201,67.59483596447127,46.0209424081796,0.3237822349570201,67.26646952006404,32.944770373258734,0.3237822349570201
67.04476842344522,45.104163827124275,0.32951289398280803,67.41635713027365,45.72347757741267,0.32664756446991405,67.22337237907404,18.102755117447643,0.32664756446991405,67.31260317056045,45.55055444887084,0.32664756446991405,66.9842338959121,32.366421712636715,0.32664756446991405
66.7625355390274,44.633775680857234,0.332378223495702,67.13412397202723,45.25308899153242,0.32951289398280803,66.94113979217143,17.39717361147326,0.32951289398280803,67.03037044601801,45.08016660698365,0.32951289398280803,66.70199820295667,31.7880729101241,0.32951289398280803
66.48030264455633,44.1633875133121,0.335243553008596,66.8518908618528,44.78270049000107,0.332378223495702,66.65890713849903,16.691591934382856,0.332378223495702,66.74813779124395,44.609778882604076,0.332378223495702,66.41976244314642,31.20972397047207,0.332378223495702
66.19806973134476,43.6929993101445,0.33810888252148996,66.56965780655979,44.31231208388874,0.335243553008596,66.37667441535011,15.986010080182266,0.335243553008596,66.46590520536097,44.13939127366673,0.335243553008596,66.13752661968428,30.631374901004015,0.335243553008596
65.91583679137447,43.22261105820466,0.34097421203438394,66.28742481205143,43.84192378268451,0.33810888252148996,66.09444162126022,15.280428046044614,0.33810888252148996,66.18367268621385,43.66900377596556,0.33810888252148996,65.85529073698403,30.053025711513293,0.33810888252148996
65.63360381744529,42.752222745782106,0.3438395415472779,66.00519188320402,43.37153559410133,0.34097421203438394,65.81220875605011,14.574845832402584,0.34097421203438394,65.90144023039315,43.19861638320359,0.34097421203438394,65.5730548006041,29.47467641411422,0.34097421203438394
65.35137080331094,42.28183436282647,0.34670487106017195,65.72295902376361,42.901147523911334,0.3438395415472779,65.5299758208452,13.869263442981117,0.3438395415472779,65.6192078332821,42.72822908708235,0.3438395415472779,65.2908188171597,28.896327023048574,0.3438395415472779
65.0691377437986,41.81144590114086,0.3495702005730659,65.44072623626232,42.43075957581478,0.34670487106017195,65.24774281807113,13.16368088476969,0.34670487106017195,65.33697548912654,42.25784187742919,0.34670487106017195,65.00858279421384,28.317977554450035,0.34670487106017195
64.78690463491074,41.34105735454321,0.3524355300859599,65.15849352195625,41.96037175134586,0.3495702005730659,64.9655097514253,12.458098167934972,0.3495702005730659,65.05474319112669,41.78745474236081,0.3495702005730659,64.72634674014982,27.73962802607176,0.3495702005730659
64.50467147390614,40.87066871899311,0.3553008595988539,64.87626088078599,41.48998404981694,0.3524355300859599,64.68327662582455,11.752515305672562,0.3524355300859599,64.77251093154965,41.31706766848077,0.3524355300859599,64.44411066402694,27.16127845698033,0.3524355300859599
